Source,Target,Type,Weight
Linda H. Helleland,Guri Melby,Directed,1
Lan Marie N. Berg,Tina Bru,Directed,1
Lan Marie N. Berg,Peter Frølich,Directed,1
Lan Marie N. Berg,Ola Elvestuen,Directed,1
Lan Marie N. Berg,Abid Raja,Directed,1
Lan Marie N. Berg,Anniken Huitfeldt,Directed,1
Lan Marie N. Berg,Hadia Tajik,Directed,1
Lan Marie N. Berg,AnetteTrettebergst.,Directed,1
Lan Marie N. Berg,Kamzy Gunaratnam,Directed,1
Lan Marie N. Berg,Linda H. Helleland,Directed,1
Lan Marie N. Berg,Jan Tore Sanner,Directed,1
Lan Marie N. Berg,Mudassar Kapur,Directed,1
Lan Marie N. Berg,Espen Barth Eide,Directed,1
Lan Marie N. Berg,Nikolai Astrup,Directed,1
Lan Marie N. Berg,Guri Melby,Directed,1
Lan Marie N. Berg,Rasmus JM Hansson,Directed,1
Lan Marie N. Berg,Sveinung Rotevatn,Directed,1
Lan Marie N. Berg,Kari Elisabeth Kaski,Directed,1
Lan Marie N. Berg,Bjørnar Moxnes,Directed,1
Lan Marie N. Berg,Mímir Kristjánsson,Directed,1
Lan Marie N. Berg,Lars Haltbrekken,Directed,1
Lan Marie N. Berg,Eva Kristin,Directed,1
Lan Marie N. Berg,Audun Lysbakken,Directed,1
Lan Marie N. Berg,Jonas Gahr Støre,Directed,1
Lan Marie N. Berg,Erna Solberg,Directed,1
Bård Hoksrud,Himanshu,Directed,1
Geir Pollestad,Anja Ninasdotter Abusland,Directed,1
Geir Pollestad,Masud Gharahkhani,Directed,1
Geir Pollestad,Bjørnar Skjæran,Directed,1
Geir Pollestad,Tone Wilhelmsen,Directed,1
Geir Pollestad,M Tybring-Gjedde,Directed,1
Geir Pollestad,Helge Andre Njåstad,Directed,1
Geir Pollestad,Lan Marie N. Berg,Directed,1
Geir Pollestad,Olaug Vervik,Directed,1
Geir Pollestad,Ove Trellevik,Directed,1
Geir Pollestad,Eigil Knutsen,Directed,1
Geir Pollestad,Sigbjørn Gjelsvik,Directed,1
Geir Pollestad,Henrik Asheim,Directed,1
Geir Pollestad,Åsmund Aukrust,Directed,1
Geir Pollestad,Lise Christoffersen,Directed,1
Geir Pollestad,Peter Frølich,Directed,1
Geir Pollestad,Roy Steffensen   roysteffensen,Directed,1
Geir Pollestad,Rasmus JM Hansson,Directed,1
Geir Pollestad,Mímir Kristjánsson,Directed,1
Geir Pollestad,Himanshu,Directed,1
Geir Pollestad,Terje Halleland,Directed,1
Geir Pollestad,Kathrine Kleveland,Directed,1
Geir Pollestad,Lene Vågslid,Directed,1
Geir Pollestad,Rigmor Aasrud,Directed,1
Geir Pollestad,Marit Knutsdatter Strand,Directed,1
Geir Pollestad,Nils T Bjørke,Directed,1
Geir Pollestad,Bjørnar Moxnes,Directed,1
Geir Pollestad,Ingvild Kjerkol,Directed,1
Geir Pollestad,Aleksander Stokkebø,Directed,1
Geir Pollestad,Lisa Marie Ness Klungland,Directed,1
Geir Pollestad,Sveinung Stensland,Directed,1
Geir Pollestad,Lars Haltbrekken,Directed,1
Geir Pollestad,Anniken Huitfeldt,Directed,1
Geir Pollestad,Jan Tore Sanner,Directed,1
Geir Pollestad,Kari Elisabeth Kaski,Directed,1
Geir Pollestad,Marte Mjøs Persen,Directed,1
Geir Pollestad,Per-Willy Amundsen,Directed,1
Geir Pollestad,Tina Bru,Directed,1
Geir Pollestad,Sandra Borch,Directed,1
Geir Pollestad,Jorodd Asphjell,Directed,1
Geir Pollestad,Terje Aasland,Directed,1
Geir Pollestad,Nikolai Astrup,Directed,1
Geir Pollestad,Eva Kristin,Directed,1
Geir Pollestad,Linda H. Helleland,Directed,1
Geir Pollestad,Bård Hoksrud,Directed,1
Geir Pollestad,Ole André Myhrvold,Directed,1
Geir Pollestad,AnetteTrettebergst.,Directed,1
Geir Pollestad,Kjell Ingolf Ropstad,Directed,1
Geir Pollestad,Erna Solberg,Directed,1
Geir Pollestad,Jonas Gahr Støre,Directed,1
Geir Pollestad,Alfred Jens,Directed,1
Geir Pollestad,Audun Lysbakken,Directed,1
Geir Pollestad,Erling Sande,Directed,1
Geir Pollestad,Kjersti Toppe,Directed,1
Geir Pollestad,VamPus,Directed,1
Geir Pollestad,Hadia Tajik,Directed,1
Erlend Wiborg,Ingvild Wetrhus Thorsvik,Directed,1
Erlend Wiborg,Lisa Marie Ness Klungland,Directed,1
Erlend Wiborg,Bjørnar Skjæran,Directed,1
Erlend Wiborg,Erlend Svardal Bøe,Directed,1
Erlend Wiborg,Terje Sørvik,Directed,1
Erlend Wiborg,Sofie Marhaug,Directed,1
Erlend Wiborg,Marian Hussein,Directed,1
Erlend Wiborg,Hårek Elvenes,Directed,1
Erlend Wiborg,Tellef Inge Mørland,Directed,1
Erlend Wiborg,Guri Melby,Directed,1
Erlend Wiborg,Anniken Huitfeldt,Directed,1
Erlend Wiborg,Espen Barth Eide,Directed,1
Erlend Wiborg,Lene Westgaard-Halle,Directed,1
Erlend Wiborg,Ingvild Kjerkol,Directed,1
Erlend Wiborg,Mímir Kristjánsson,Directed,1
Erlend Wiborg,Jan Tore Sanner,Directed,1
Erlend Wiborg,Audun Lysbakken,Directed,1
Erlend Wiborg,Lene Vågslid,Directed,1
Erlend Wiborg,Erling Sande,Directed,1
Erlend Wiborg,Kjersti Toppe,Directed,1
Erlend Wiborg,Tone Wilhelmsen,Directed,1
Erlend Wiborg,Rasmus JM Hansson,Directed,1
Erlend Wiborg,Jorodd Asphjell,Directed,1
Erlend Wiborg,M Tybring-Gjedde,Directed,1
Erlend Wiborg,Linda H. Helleland,Directed,1
Erlend Wiborg,Bjørnar Moxnes,Directed,1
Erlend Wiborg,Sigbjørn Gjelsvik,Directed,1
Erlend Wiborg,Mari Holm Lønseth,Directed,1
Erlend Wiborg,Ole André Myhrvold,Directed,1
Erlend Wiborg,Lan Marie N. Berg,Directed,1
Erlend Wiborg,Erna Solberg,Directed,1
Erlend Wiborg,Rigmor Aasrud,Directed,1
Erlend Wiborg,Helge Orten,Directed,1
Erlend Wiborg,Hadia Tajik,Directed,1
Erlend Wiborg,Ingrid Fiskaa,Directed,1
Erlend Wiborg,Olaug Vervik,Directed,1
Erlend Wiborg,Sveinung Stensland,Directed,1
Erlend Wiborg,Åsmund Aukrust,Directed,1
Erlend Wiborg,Lise Christoffersen,Directed,1
Erlend Wiborg,Elise waagen,Directed,1
Erlend Wiborg,Terje Aasland,Directed,1
Erlend Wiborg,Lars Haltbrekken,Directed,1
Erlend Wiborg,AnetteTrettebergst.,Directed,1
Erlend Wiborg,Sveinung Rotevatn,Directed,1
Erlend Wiborg,Geir Pollestad,Directed,1
Erlend Wiborg,Ove Trellevik,Directed,1
Erlend Wiborg,Andre N Skjelstad,Directed,1
Erlend Wiborg,Nikolai Astrup,Directed,1
Erlend Wiborg,Terje Halleland,Directed,1
Erlend Wiborg,Peter Frølich,Directed,1
Erlend Wiborg,Abid Raja,Directed,1
Erlend Wiborg,Aleksander Stokkebø,Directed,1
Erlend Wiborg,Helge Andre Njåstad,Directed,1
Erlend Wiborg,Kari Elisabeth Kaski,Directed,1
Erlend Wiborg,Marte Mjøs Persen,Directed,1
Erlend Wiborg,Masud Gharahkhani,Directed,1
Erlend Wiborg,Sandra Borch,Directed,1
Erlend Wiborg,Roy Steffensen   roysteffensen,Directed,1
Erlend Wiborg,Kamzy Gunaratnam,Directed,1
Erlend Wiborg,Tina Bru,Directed,1
Erlend Wiborg,Sivert Bjørnstad,Directed,1
Erlend Wiborg,Mudassar Kapur,Directed,1
Erlend Wiborg,Kjell Ingolf Ropstad,Directed,1
Erlend Wiborg,Henrik Asheim,Directed,1
Erlend Wiborg,Eigil Knutsen,Directed,1
Erlend Wiborg,Jonas Gahr Støre,Directed,1
Erlend Wiborg,Himanshu,Directed,1
Erlend Wiborg,Jon-Ivar Nygård,Directed,1
Erlend Wiborg,VamPus,Directed,1
Erlend Wiborg,Tage Pettersen,Directed,1
M Tybring-Gjedde,Alfred Jens,Directed,1
M Tybring-Gjedde,Siv Mossleth,Directed,1
M Tybring-Gjedde,Hårek Elvenes,Directed,1
M Tybring-Gjedde,Mona Fagerås,Directed,1
M Tybring-Gjedde,Terje Halleland,Directed,1
M Tybring-Gjedde,Nils K. Sandtrøen,Directed,1
M Tybring-Gjedde,Bjørnar Skjæran,Directed,1
M Tybring-Gjedde,Marian Hussein,Directed,1
M Tybring-Gjedde,Dag-Inge,Directed,1
M Tybring-Gjedde,Bård Ludvig Thorheim,Directed,1
M Tybring-Gjedde,Masud Gharahkhani,Directed,1
M Tybring-Gjedde,Ove Trellevik,Directed,1
M Tybring-Gjedde,Rigmor Aasrud,Directed,1
M Tybring-Gjedde,Roy Steffensen   roysteffensen,Directed,1
M Tybring-Gjedde,Terje Aasland,Directed,1
M Tybring-Gjedde,Erlend Wiborg,Directed,1
M Tybring-Gjedde,Lene Vågslid,Directed,1
M Tybring-Gjedde,Marit Knutsdatter Strand,Directed,1
M Tybring-Gjedde,Ola Elvestuen,Directed,1
M Tybring-Gjedde,Eigil Knutsen,Directed,1
M Tybring-Gjedde,Kjell Ingolf Ropstad,Directed,1
M Tybring-Gjedde,Geir Pollestad,Directed,1
M Tybring-Gjedde,Olaug Vervik,Directed,1
M Tybring-Gjedde,Ingvild Kjerkol,Directed,1
M Tybring-Gjedde,Helge Andre Njåstad,Directed,1
M Tybring-Gjedde,Kathrine Kleveland,Directed,1
M Tybring-Gjedde,Tone Wilhelmsen,Directed,1
M Tybring-Gjedde,Helge Orten,Directed,1
M Tybring-Gjedde,Lars Haltbrekken,Directed,1
M Tybring-Gjedde,Grunde Almeland,Directed,1
M Tybring-Gjedde,Lan Marie N. Berg,Directed,1
M Tybring-Gjedde,Sveinung Stensland,Directed,1
M Tybring-Gjedde,Kjersti Toppe,Directed,1
M Tybring-Gjedde,Kari Elisabeth Kaski,Directed,1
M Tybring-Gjedde,Rasmus JM Hansson,Directed,1
M Tybring-Gjedde,Per-Willy Amundsen,Directed,1
M Tybring-Gjedde,Mani Hussaini,Directed,1
M Tybring-Gjedde,Sivert Bjørnstad,Directed,1
M Tybring-Gjedde,Sandra Borch,Directed,1
M Tybring-Gjedde,Sofie Marhaug,Directed,1
M Tybring-Gjedde,Bjørnar Moxnes,Directed,1
M Tybring-Gjedde,Marte Mjøs Persen,Directed,1
M Tybring-Gjedde,Aleksander Stokkebø,Directed,1
M Tybring-Gjedde,Espen Barth Eide,Directed,1
M Tybring-Gjedde,Abid Raja,Directed,1
M Tybring-Gjedde,Seher Aydar,Directed,1
M Tybring-Gjedde,Himanshu,Directed,1
M Tybring-Gjedde,Peter Frølich,Directed,1
M Tybring-Gjedde,Mímir Kristjánsson,Directed,1
M Tybring-Gjedde,Kamzy Gunaratnam,Directed,1
M Tybring-Gjedde,Guri Melby,Directed,1
M Tybring-Gjedde,Anniken Huitfeldt,Directed,1
M Tybring-Gjedde,Anna Molberg,Directed,1
M Tybring-Gjedde,AnetteTrettebergst.,Directed,1
M Tybring-Gjedde,Åsmund Aukrust,Directed,1
M Tybring-Gjedde,Tage Pettersen,Directed,1
M Tybring-Gjedde,Audun Lysbakken,Directed,1
M Tybring-Gjedde,Linda H. Helleland,Directed,1
M Tybring-Gjedde,Sveinung Rotevatn,Directed,1
M Tybring-Gjedde,Tina Bru,Directed,1
M Tybring-Gjedde,Hadia Tajik,Directed,1
M Tybring-Gjedde,Mudassar Kapur,Directed,1
M Tybring-Gjedde,Jan Tore Sanner,Directed,1
M Tybring-Gjedde,Lene Westgaard-Halle,Directed,1
M Tybring-Gjedde,Mari Holm Lønseth,Directed,1
M Tybring-Gjedde,VamPus,Directed,1
M Tybring-Gjedde,Nikolai Astrup,Directed,1
M Tybring-Gjedde,Erna Solberg,Directed,1
M Tybring-Gjedde,Henrik Asheim,Directed,1
M Tybring-Gjedde,Jonas Gahr Støre,Directed,1
Ole André Myhrvold,Kjell Ingolf Ropstad,Directed,1
Ole André Myhrvold,Terje Aasland,Directed,1
Ole André Myhrvold,Åsmund Aukrust,Directed,1
Ole André Myhrvold,Espen Barth Eide,Directed,1
Ole André Myhrvold,Henrik Asheim,Directed,1
Ole André Myhrvold,Lene Vågslid,Directed,1
Ole André Myhrvold,Marit Knutsdatter Strand,Directed,1
Ole André Myhrvold,Sigbjørn Gjelsvik,Directed,1
Ole André Myhrvold,Lene Westgaard-Halle,Directed,1
Ole André Myhrvold,Sveinung Rotevatn,Directed,1
Ole André Myhrvold,Kjersti Toppe,Directed,1
Ole André Myhrvold,Nils T Bjørke,Directed,1
Ole André Myhrvold,Jon-Ivar Nygård,Directed,1
Ole André Myhrvold,Kathrine Kleveland,Directed,1
Ole André Myhrvold,AnetteTrettebergst.,Directed,1
Ole André Myhrvold,Eva Kristin,Directed,1
Ole André Myhrvold,VamPus,Directed,1
Ole André Myhrvold,Tage Pettersen,Directed,1
Ole André Myhrvold,Sandra Borch,Directed,1
Ole André Myhrvold,Per-Willy Amundsen,Directed,1
Ole André Myhrvold,Hadia Tajik,Directed,1
Ole André Myhrvold,Geir Pollestad,Directed,1
Ole André Myhrvold,Jonas Gahr Støre,Directed,1
Ole André Myhrvold,Lars Haltbrekken,Directed,1
Ole André Myhrvold,Erna Solberg,Directed,1
Ole André Myhrvold,Erling Sande,Directed,1
Eigil Knutsen,Lisa Marie Ness Klungland,Directed,1
Eigil Knutsen,Cecilie Myrseth,Directed,1
Eigil Knutsen,Guri Melby,Directed,1
Eigil Knutsen,Bjørnar Skjæran,Directed,1
Eigil Knutsen,Lene Westgaard-Halle,Directed,1
Eigil Knutsen,Lan Marie N. Berg,Directed,1
Eigil Knutsen,M Tybring-Gjedde,Directed,1
Eigil Knutsen,Mudassar Kapur,Directed,1
Eigil Knutsen,Sivert Bjørnstad,Directed,1
Eigil Knutsen,Olaug Vervik,Directed,1
Eigil Knutsen,Jon-Ivar Nygård,Directed,1
Eigil Knutsen,Bjørnar Moxnes,Directed,1
Eigil Knutsen,Roy Steffensen   roysteffensen,Directed,1
Eigil Knutsen,Ove Trellevik,Directed,1
Eigil Knutsen,Tina Bru,Directed,1
Eigil Knutsen,Geir Pollestad,Directed,1
Eigil Knutsen,Sverre Myrli,Directed,1
Eigil Knutsen,Nils T Bjørke,Directed,1
Eigil Knutsen,Ingvild Kjerkol,Directed,1
Eigil Knutsen,Kari Elisabeth Kaski,Directed,1
Eigil Knutsen,Mani Hussaini,Directed,1
Eigil Knutsen,Linda H. Helleland,Directed,1
Eigil Knutsen,Rasmus JM Hansson,Directed,1
Eigil Knutsen,Ola Elvestuen,Directed,1
Eigil Knutsen,Terje Aasland,Directed,1
Eigil Knutsen,Nikolai Astrup,Directed,1
Eigil Knutsen,Kjell Ingolf Ropstad,Directed,1
Eigil Knutsen,Terje Halleland,Directed,1
Eigil Knutsen,Helge Andre Njåstad,Directed,1
Eigil Knutsen,Dag-Inge,Directed,1
Eigil Knutsen,Jan Tore Sanner,Directed,1
Eigil Knutsen,Bård Hoksrud,Directed,1
Eigil Knutsen,Kari Henriksen,Directed,1
Eigil Knutsen,Tellef Inge Mørland,Directed,1
Eigil Knutsen,Rigmor Aasrud,Directed,1
Eigil Knutsen,Lars Haltbrekken,Directed,1
Eigil Knutsen,Henrik Asheim,Directed,1
Eigil Knutsen,Sandra Borch,Directed,1
Eigil Knutsen,Sveinung Rotevatn,Directed,1
Eigil Knutsen,Mímir Kristjánsson,Directed,1
Eigil Knutsen,Kjersti Toppe,Directed,1
Eigil Knutsen,Peter Frølich,Directed,1
Eigil Knutsen,Lene Vågslid,Directed,1
Eigil Knutsen,Anniken Huitfeldt,Directed,1
Eigil Knutsen,Espen Barth Eide,Directed,1
Eigil Knutsen,Åsmund Aukrust,Directed,1
Eigil Knutsen,Sofie Marhaug,Directed,1
Eigil Knutsen,Per-Willy Amundsen,Directed,1
Eigil Knutsen,Sveinung Stensland,Directed,1
Eigil Knutsen,Marte Mjøs Persen,Directed,1
Eigil Knutsen,Erlend Wiborg,Directed,1
Eigil Knutsen,AnetteTrettebergst.,Directed,1
Eigil Knutsen,Jonas Gahr Støre,Directed,1
Eigil Knutsen,Kamzy Gunaratnam,Directed,1
Eigil Knutsen,Masud Gharahkhani,Directed,1
Eigil Knutsen,Tage Pettersen,Directed,1
Eigil Knutsen,Audun Lysbakken,Directed,1
Eigil Knutsen,Erna Solberg,Directed,1
Eigil Knutsen,VamPus,Directed,1
Eigil Knutsen,Abid Raja,Directed,1
Eigil Knutsen,Hadia Tajik,Directed,1
Tage Pettersen,Liv Kari Eskeland,Directed,1
Tage Pettersen,Margret,Directed,1
Tage Pettersen,Ingvild Wetrhus Thorsvik,Directed,1
Tage Pettersen,Kjersti Toppe,Directed,1
Tage Pettersen,Lisa Marie Ness Klungland,Directed,1
Tage Pettersen,Åslaug Sem-Jacobsen,Directed,1
Tage Pettersen,Erlend Svardal Bøe,Directed,1
Tage Pettersen,Dag-Inge,Directed,1
Tage Pettersen,Sverre Myrli,Directed,1
Tage Pettersen,Andre N Skjelstad,Directed,1
Tage Pettersen,Åsmund Aukrust,Directed,1
Tage Pettersen,Lene Vågslid,Directed,1
Tage Pettersen,Ingvild Kjerkol,Directed,1
Tage Pettersen,Guri Melby,Directed,1
Tage Pettersen,Kari Henriksen,Directed,1
Tage Pettersen,Sivert Bjørnstad,Directed,1
Tage Pettersen,Bjørnar Moxnes,Directed,1
Tage Pettersen,Mímir Kristjánsson,Directed,1
Tage Pettersen,Kari Elisabeth Kaski,Directed,1
Tage Pettersen,Terje Aasland,Directed,1
Tage Pettersen,Bård Ludvig Thorheim,Directed,1
Tage Pettersen,Ola Elvestuen,Directed,1
Tage Pettersen,Geir Pollestad,Directed,1
Tage Pettersen,Rasmus JM Hansson,Directed,1
Tage Pettersen,Jorodd Asphjell,Directed,1
Tage Pettersen,Olaug Vervik,Directed,1
Tage Pettersen,Mahmoud Farahmand,Directed,1
Tage Pettersen,Helge Andre Njåstad,Directed,1
Tage Pettersen,Roy Steffensen   roysteffensen,Directed,1
Tage Pettersen,Bård Hoksrud,Directed,1
Tage Pettersen,Himanshu,Directed,1
Tage Pettersen,Per-Willy Amundsen,Directed,1
Tage Pettersen,Helge Orten,Directed,1
Tage Pettersen,Kari-Anne Jønnes,Directed,1
Tage Pettersen,Tone Wilhelmsen,Directed,1
Tage Pettersen,Ingunn Foss,Directed,1
Tage Pettersen,Hårek Elvenes,Directed,1
Tage Pettersen,Elise waagen,Directed,1
Tage Pettersen,AnetteTrettebergst.,Directed,1
Tage Pettersen,Peter Frølich,Directed,1
Tage Pettersen,Espen Barth Eide,Directed,1
Tage Pettersen,Grunde Almeland,Directed,1
Tage Pettersen,Terje Halleland,Directed,1
Tage Pettersen,Sandra Borch,Directed,1
Tage Pettersen,Freddy André,Directed,1
Tage Pettersen,Aleksander Stokkebø,Directed,1
Tage Pettersen,Ove Trellevik,Directed,1
Tage Pettersen,Audun Lysbakken,Directed,1
Tage Pettersen,Ole André Myhrvold,Directed,1
Tage Pettersen,Masud Gharahkhani,Directed,1
Tage Pettersen,Anna Molberg,Directed,1
Tage Pettersen,M Tybring-Gjedde,Directed,1
Tage Pettersen,Anniken Huitfeldt,Directed,1
Tage Pettersen,Sveinung Stensland,Directed,1
Tage Pettersen,Mari Holm Lønseth,Directed,1
Tage Pettersen,Alfred Jens,Directed,1
Tage Pettersen,Jan Tore Sanner,Directed,1
Tage Pettersen,Carl Ivar Hagen,Directed,1
Tage Pettersen,Lars Haltbrekken,Directed,1
Tage Pettersen,Tina Bru,Directed,1
Tage Pettersen,Lene Westgaard-Halle,Directed,1
Tage Pettersen,Sveinung Rotevatn,Directed,1
Tage Pettersen,Mudassar Kapur,Directed,1
Tage Pettersen,Kamzy Gunaratnam,Directed,1
Tage Pettersen,Jonas Gahr Støre,Directed,1
Tage Pettersen,Eigil Knutsen,Directed,1
Tage Pettersen,Abid Raja,Directed,1
Tage Pettersen,Nikolai Astrup,Directed,1
Tage Pettersen,Henrik Asheim,Directed,1
Tage Pettersen,Jon-Ivar Nygård,Directed,1
Tage Pettersen,VamPus,Directed,1
Tage Pettersen,Hadia Tajik,Directed,1
Tage Pettersen,Erna Solberg,Directed,1
Tage Pettersen,Kjell Ingolf Ropstad,Directed,1
Tage Pettersen,Linda H. Helleland,Directed,1
Tage Pettersen,Erlend Wiborg,Directed,1
Lene Westgaard-Halle,Ole André Myhrvold,Directed,1
Lene Westgaard-Halle,Sivert Bjørnstad,Directed,1
Lene Westgaard-Halle,Espen Barth Eide,Directed,1
Lene Westgaard-Halle,Dag-Inge,Directed,1
Lene Westgaard-Halle,Erlend Wiborg,Directed,1
Lene Westgaard-Halle,Mari Holm Lønseth,Directed,1
Lene Westgaard-Halle,Ola Elvestuen,Directed,1
Lene Westgaard-Halle,Terje Halleland,Directed,1
Lene Westgaard-Halle,Masud Gharahkhani,Directed,1
Lene Westgaard-Halle,Kathrine Kleveland,Directed,1
Lene Westgaard-Halle,Lars Haltbrekken,Directed,1
Lene Westgaard-Halle,M Tybring-Gjedde,Directed,1
Lene Westgaard-Halle,VamPus,Directed,1
Lene Westgaard-Halle,Rasmus JM Hansson,Directed,1
Lene Westgaard-Halle,Helge Orten,Directed,1
Lene Westgaard-Halle,Kari Elisabeth Kaski,Directed,1
Lene Westgaard-Halle,Tone Wilhelmsen,Directed,1
Lene Westgaard-Halle,Helge Andre Njåstad,Directed,1
Lene Westgaard-Halle,Guri Melby,Directed,1
Lene Westgaard-Halle,Kjell Ingolf Ropstad,Directed,1
Lene Westgaard-Halle,Jonas Gahr Støre,Directed,1
Lene Westgaard-Halle,Sveinung Stensland,Directed,1
Lene Westgaard-Halle,Hadia Tajik,Directed,1
Lene Westgaard-Halle,Sveinung Rotevatn,Directed,1
Lene Westgaard-Halle,Peter Frølich,Directed,1
Lene Westgaard-Halle,Sandra Borch,Directed,1
Lene Westgaard-Halle,Audun Lysbakken,Directed,1
Lene Westgaard-Halle,Abid Raja,Directed,1
Lene Westgaard-Halle,Jan Tore Sanner,Directed,1
Lene Westgaard-Halle,Tina Bru,Directed,1
Lene Westgaard-Halle,Tage Pettersen,Directed,1
Lene Westgaard-Halle,Mudassar Kapur,Directed,1
Lene Westgaard-Halle,AnetteTrettebergst.,Directed,1
Lene Westgaard-Halle,Nikolai Astrup,Directed,1
Lene Westgaard-Halle,Linda H. Helleland,Directed,1
Lene Westgaard-Halle,Henrik Asheim,Directed,1
Lene Westgaard-Halle,Erna Solberg,Directed,1
Sandra Borch,Kathrine Kleveland,Directed,1
Sandra Borch,Guri Melby,Directed,1
Sandra Borch,Terje Aasland,Directed,1
Sandra Borch,Kamzy Gunaratnam,Directed,1
Sandra Borch,Seher Aydar,Directed,1
Sandra Borch,Grunde Almeland,Directed,1
Sandra Borch,M Tybring-Gjedde,Directed,1
Sandra Borch,Marit Knutsdatter Strand,Directed,1
Sandra Borch,Himanshu,Directed,1
Sandra Borch,Espen Barth Eide,Directed,1
Sandra Borch,Lisa Marie Ness Klungland,Directed,1
Sandra Borch,Mani Hussaini,Directed,1
Sandra Borch,Tina Bru,Directed,1
Sandra Borch,Lene Westgaard-Halle,Directed,1
Sandra Borch,Ole André Myhrvold,Directed,1
Sandra Borch,Marte Mjøs Persen,Directed,1
Sandra Borch,Åsmund Aukrust,Directed,1
Sandra Borch,Aleksander Stokkebø,Directed,1
Sandra Borch,Anniken Huitfeldt,Directed,1
Sandra Borch,Per-Willy Amundsen,Directed,1
Sandra Borch,Mímir Kristjánsson,Directed,1
Sandra Borch,Linda H. Helleland,Directed,1
Sandra Borch,Lars Haltbrekken,Directed,1
Sandra Borch,VamPus,Directed,1
Sandra Borch,Hadia Tajik,Directed,1
Sandra Borch,Sivert Bjørnstad,Directed,1
Sandra Borch,Sveinung Rotevatn,Directed,1
Sandra Borch,Kari Elisabeth Kaski,Directed,1
Sandra Borch,Erlend Wiborg,Directed,1
Sandra Borch,Kjell Ingolf Ropstad,Directed,1
Sandra Borch,Abid Raja,Directed,1
Sandra Borch,Henrik Asheim,Directed,1
Sandra Borch,Nikolai Astrup,Directed,1
Sandra Borch,Jan Tore Sanner,Directed,1
Sandra Borch,Kjersti Toppe,Directed,1
Sandra Borch,Audun Lysbakken,Directed,1
Sandra Borch,Erling Sande,Directed,1
Sandra Borch,Geir Pollestad,Directed,1
Sandra Borch,Jonas Gahr Støre,Directed,1
Sandra Borch,Cecilie Myrseth,Directed,1
Sandra Borch,Jon-Ivar Nygård,Directed,1
Sandra Borch,Erna Solberg,Directed,1
Audun Lysbakken,Tina Bru,Directed,1
Audun Lysbakken,Olaug Vervik,Directed,1
Audun Lysbakken,Mani Hussaini,Directed,1
Audun Lysbakken,Ingrid Fiskaa,Directed,1
Audun Lysbakken,Peter Frølich,Directed,1
Audun Lysbakken,Dag-Inge,Directed,1
Audun Lysbakken,Marian Hussein,Directed,1
Audun Lysbakken,Tone Wilhelmsen,Directed,1
Audun Lysbakken,Sveinung Stensland,Directed,1
Audun Lysbakken,Bård Hoksrud,Directed,1
Audun Lysbakken,Eigil Knutsen,Directed,1
Audun Lysbakken,Rasmus JM Hansson,Directed,1
Audun Lysbakken,Kari Elisabeth Kaski,Directed,1
Audun Lysbakken,Alfred Jens,Directed,1
Audun Lysbakken,Nils T Bjørke,Directed,1
Audun Lysbakken,Lene Vågslid,Directed,1
Audun Lysbakken,Kamzy Gunaratnam,Directed,1
Audun Lysbakken,Rigmor Aasrud,Directed,1
Audun Lysbakken,Espen Barth Eide,Directed,1
Audun Lysbakken,Freddy André,Directed,1
Audun Lysbakken,Guri Melby,Directed,1
Audun Lysbakken,Carl Ivar Hagen,Directed,1
Audun Lysbakken,Sofie Marhaug,Directed,1
Audun Lysbakken,Tage Pettersen,Directed,1
Audun Lysbakken,Sandra Borch,Directed,1
Audun Lysbakken,Eva Kristin,Directed,1
Audun Lysbakken,Anniken Huitfeldt,Directed,1
Audun Lysbakken,Per-Willy Amundsen,Directed,1
Audun Lysbakken,Seher Aydar,Directed,1
Audun Lysbakken,Jan Tore Sanner,Directed,1
Audun Lysbakken,Mudassar Kapur,Directed,1
Audun Lysbakken,Lan Marie N. Berg,Directed,1
Audun Lysbakken,Åsmund Aukrust,Directed,1
Audun Lysbakken,Sveinung Rotevatn,Directed,1
Audun Lysbakken,Lars Haltbrekken,Directed,1
Audun Lysbakken,Kjell Ingolf Ropstad,Directed,1
Audun Lysbakken,Bjørnar Moxnes,Directed,1
Audun Lysbakken,Geir Pollestad,Directed,1
Audun Lysbakken,Marte Mjøs Persen,Directed,1
Audun Lysbakken,Himanshu,Directed,1
Audun Lysbakken,Masud Gharahkhani,Directed,1
Audun Lysbakken,Jonas Gahr Støre,Directed,1
Audun Lysbakken,Abid Raja,Directed,1
Audun Lysbakken,Erna Solberg,Directed,1
Audun Lysbakken,Mímir Kristjánsson,Directed,1
Audun Lysbakken,AnetteTrettebergst.,Directed,1
Audun Lysbakken,Hadia Tajik,Directed,1
Audun Lysbakken,Henrik Asheim,Directed,1
Audun Lysbakken,Linda H. Helleland,Directed,1
Audun Lysbakken,Erling Sande,Directed,1
Audun Lysbakken,Nikolai Astrup,Directed,1
Audun Lysbakken,VamPus,Directed,1
Audun Lysbakken,Kjersti Toppe,Directed,1
Lise Selnes,Bjørnar Skjæran,Directed,1
Lise Selnes,Anniken Huitfeldt,Directed,1
Lise Selnes,Hadia Tajik,Directed,1
Lise Selnes,Jonas Gahr Støre,Directed,1
Lise Selnes,Audun Lysbakken,Directed,1
Lise Selnes,Erna Solberg,Directed,1
Lise Selnes,AnetteTrettebergst.,Directed,1
Henrik Asheim,Erlend Svardal Bøe,Directed,1
Henrik Asheim,Helge Orten,Directed,1
Henrik Asheim,Sveinung Stensland,Directed,1
