Source,Target,Type,Weight
30941476,21746816,Directed,1
30941476,32535843,Directed,1
30941476,34941106,Directed,1
30941476,27317182,Directed,1
30941476,19764533,Directed,1
30941476,26214264,Directed,1
30941476,22415635,Directed,1
30941476,101727020,Directed,1
30941476,221822662,Directed,1
30941476,34656014,Directed,1
30941476,204525639,Directed,1
30941476,14687587,Directed,1
30941476,45565446,Directed,1
30941476,16432083,Directed,1
30941476,37665779,Directed,1
30941476,63129578,Directed,1
31343887,18293645,Directed,1
31343887,26719515,Directed,1
31343887,21746816,Directed,1
31343887,473914976,Directed,1
31343887,37665779,Directed,1
31343887,23320712,Directed,1
31343887,524326247,Directed,1
31343887,2537682190,Directed,1
31343887,34656014,Directed,1
31343887,19764533,Directed,1
31343887,39974570,Directed,1
31343887,899800400,Directed,1
31343887,24531620,Directed,1
31343887,1103749050,Directed,1
31343887,20301193,Directed,1
31343887,24143353,Directed,1
31343887,14687587,Directed,1
31343887,32535843,Directed,1
31343887,34703909,Directed,1
31343887,195848365,Directed,1
31343887,22415635,Directed,1
31343887,29928571,Directed,1
31343887,63129578,Directed,1
31343887,38260259,Directed,1
31343887,16432083,Directed,1
31343887,39091525,Directed,1
32397331,361852315,Directed,1
32397331,26708613,Directed,1
32397331,21423985,Directed,1
32397331,838111239750447104,Directed,1
32397331,34656014,Directed,1
32397331,28361716,Directed,1
32397331,30941476,Directed,1
32397331,101727020,Directed,1
32397331,112871323,Directed,1
32397331,2924816561,Directed,1
32397331,24531620,Directed,1
32397331,86154361,Directed,1
32397331,333903537,Directed,1
32397331,225341716,Directed,1
32397331,26214264,Directed,1
32397331,29928571,Directed,1
32397331,2228363243,Directed,1
32397331,899800400,Directed,1
32397331,217217458,Directed,1
32397331,18387289,Directed,1
32397331,317034318,Directed,1
32397331,27317182,Directed,1
32397331,951333086,Directed,1
32397331,20679622,Directed,1
32397331,26719515,Directed,1
32397331,45565446,Directed,1
32397331,18293645,Directed,1
32397331,262164620,Directed,1
32397331,42042554,Directed,1
32397331,1551459979,Directed,1
32397331,221822662,Directed,1
32397331,28952277,Directed,1
32397331,26837025,Directed,1
32397331,273638217,Directed,1
32397331,26588415,Directed,1
32397331,38260259,Directed,1
32397331,37665779,Directed,1
32397331,34703909,Directed,1
32397331,19764533,Directed,1
32397331,20611702,Directed,1
32397331,39974570,Directed,1
32397331,319228928,Directed,1
32397331,23320712,Directed,1
32397331,279131939,Directed,1
32397331,473914976,Directed,1
32397331,21746816,Directed,1
32397331,234132789,Directed,1
32397331,195848365,Directed,1
32397331,19157451,Directed,1
32397331,26470805,Directed,1
32397331,30759351,Directed,1
32397331,20301193,Directed,1
32397331,63129578,Directed,1
32397331,37677256,Directed,1
32397331,19119226,Directed,1
32397331,32535843,Directed,1
32397331,34941106,Directed,1
32397331,16432083,Directed,1
32397331,14687587,Directed,1
32397331,20868447,Directed,1
32397331,22415635,Directed,1
32535843,1410173753590534144,Directed,1
32535843,1427356608565293057,Directed,1
32535843,907517876973834241,Directed,1
32535843,39974570,Directed,1
32535843,361852315,Directed,1
32535843,1325878475207610368,Directed,1
32535843,1039464996575608833,Directed,1
32535843,1551459979,Directed,1
32535843,2228363243,Directed,1
32535843,1269692077,Directed,1
32535843,21746816,Directed,1
32535843,23320712,Directed,1
32535843,217217458,Directed,1
32535843,21423985,Directed,1
32535843,26837025,Directed,1
32535843,112871323,Directed,1
32535843,86154361,Directed,1
32535843,20611702,Directed,1
32535843,18387289,Directed,1
32535843,26719515,Directed,1
32535843,310626575,Directed,1
32535843,20679622,Directed,1
32535843,29928571,Directed,1
32535843,951333086,Directed,1
32535843,58733138,Directed,1
32535843,2924816561,Directed,1
32535843,4205180009,Directed,1
32535843,42042554,Directed,1
32535843,333903537,Directed,1
32535843,28952277,Directed,1
32535843,38769939,Directed,1
32535843,195848365,Directed,1
32535843,819168234,Directed,1
32535843,887106534,Directed,1
32535843,1382743280,Directed,1
32535843,1640414335,Directed,1
32535843,2645220702,Directed,1
32535843,2428650736,Directed,1
32535843,20301193,Directed,1
32535843,319228928,Directed,1
32535843,473914976,Directed,1
32535843,42845459,Directed,1
32535843,262164620,Directed,1
32535843,34703909,Directed,1
32535843,338369157,Directed,1
32535843,419788091,Directed,1
32535843,225341716,Directed,1
32535843,34941106,Directed,1
32535843,31343887,Directed,1
32535843,19119226,Directed,1
32535843,41090452,Directed,1
32535843,30941476,Directed,1
32535843,279131939,Directed,1
32535843,19157451,Directed,1
32535843,204525639,Directed,1
32535843,63425851,Directed,1
32535843,221822662,Directed,1
32535843,218910852,Directed,1
32535843,38260259,Directed,1
32535843,26214264,Directed,1
32535843,34656014,Directed,1
32535843,19764533,Directed,1
32535843,101727020,Directed,1
32535843,37677256,Directed,1
32535843,63129578,Directed,1
32535843,32397331,Directed,1
32535843,20868447,Directed,1
32535843,45565446,Directed,1
32535843,37665779,Directed,1
32535843,24531620,Directed,1
32535843,14687587,Directed,1
32535843,22415635,Directed,1
32535843,16432083,Directed,1
32535843,18293645,Directed,1
32535843,27317182,Directed,1
32535843,30759351,Directed,1
34656014,31343887,Directed,1
34656014,112871323,Directed,1
34656014,473914976,Directed,1
34656014,1551459979,Directed,1
34656014,30759351,Directed,1
34656014,204525639,Directed,1
34656014,20679622,Directed,1
34656014,262164620,Directed,1
34656014,19119226,Directed,1
34656014,1103749050,Directed,1
34656014,38260259,Directed,1
34656014,30941476,Directed,1
34656014,14687587,Directed,1
34656014,951333086,Directed,1
34656014,819168234,Directed,1
34656014,18387289,Directed,1
34656014,1382743280,Directed,1
34656014,42042554,Directed,1
34656014,21423985,Directed,1
34656014,18293645,Directed,1
34656014,63129578,Directed,1
34656014,19157451,Directed,1
34656014,22415635,Directed,1
34656014,19764533,Directed,1
34656014,319228928,Directed,1
34656014,34703909,Directed,1
34656014,34941106,Directed,1
34656014,20868447,Directed,1
34656014,221822662,Directed,1
34656014,26214264,Directed,1
34656014,32535843,Directed,1
34656014,101727020,Directed,1
34656014,20301193,Directed,1
34656014,45565446,Directed,1
34656014,27317182,Directed,1
34656014,37665779,Directed,1
34656014,16432083,Directed,1
34703909,1103749050,Directed,1
34703909,21423985,Directed,1
34703909,26719515,Directed,1
34703909,37677256,Directed,1
34703909,244983461,Directed,1
34703909,42845459,Directed,1
34703909,30941476,Directed,1
34703909,524326247,Directed,1
34703909,38769939,Directed,1
34703909,473914976,Directed,1
34703909,361852315,Directed,1
34703909,317034318,Directed,1
34703909,26214264,Directed,1
34703909,34656014,Directed,1
34703909,31343887,Directed,1
34703909,26470805,Directed,1
34703909,21746816,Directed,1
34703909,419788091,Directed,1
34703909,279131939,Directed,1
34703909,195848365,Directed,1
34703909,20611702,Directed,1
34703909,27317182,Directed,1
34703909,38260259,Directed,1
34703909,14687587,Directed,1
34703909,22415635,Directed,1
34703909,112871323,Directed,1
34703909,19764533,Directed,1
34703909,18387289,Directed,1
34703909,30759351,Directed,1
34703909,18293645,Directed,1
34703909,20868447,Directed,1
34703909,37665779,Directed,1
34703909,45565446,Directed,1
34703909,221822662,Directed,1
34703909,39974570,Directed,1
34703909,34941106,Directed,1
34703909,39091525,Directed,1
34703909,29928571,Directed,1
34703909,63129578,Directed,1
34703909,26708613,Directed,1
34703909,24531620,Directed,1
34703909,16432083,Directed,1
34941106,26214264,Directed,1
34941106,2924816561,Directed,1
34941106,317034318,Directed,1
34941106,2605255273,Directed,1
34941106,319228928,Directed,1
34941106,1551459979,Directed,1
34941106,295361148,Directed,1
34941106,1382743280,Directed,1
34941106,19157451,Directed,1
34941106,28952277,Directed,1
34941106,32397331,Directed,1
34941106,951333086,Directed,1
34941106,18387289,Directed,1
34941106,63425851,Directed,1
34941106,899800400,Directed,1
34941106,23320712,Directed,1
34941106,37677256,Directed,1
34941106,26588415,Directed,1
34941106,473914976,Directed,1
34941106,338369157,Directed,1
34941106,21423985,Directed,1
34941106,218910852,Directed,1
34941106,234132789,Directed,1
34941106,32535843,Directed,1
34941106,34703909,Directed,1
34941106,24143353,Directed,1
34941106,279131939,Directed,1
34941106,195848365,Directed,1
34941106,244983461,Directed,1
34941106,221822662,Directed,1
34941106,101727020,Directed,1
34941106,28361716,Directed,1
34941106,21746816,Directed,1
34941106,19764533,Directed,1
34941106,38260259,Directed,1
34941106,18293645,Directed,1
34941106,86154361,Directed,1
34941106,29928571,Directed,1
34941106,26470805,Directed,1
34941106,38769939,Directed,1
34941106,19119226,Directed,1
34941106,63129578,Directed,1
34941106,20868447,Directed,1
34941106,16432083,Directed,1
34941106,20611702,Directed,1
34941106,20301193,Directed,1
34941106,22415635,Directed,1
34941106,37665779,Directed,1
34941106,27317182,Directed,1
34941106,39091525,Directed,1
34941106,45565446,Directed,1
34941106,14687587,Directed,1
34941106,39974570,Directed,1
36435082,838111239750447104,Directed,1
36435082,279131939,Directed,1
36435082,22415635,Directed,1
36435082,63129578,Directed,1
36435082,34941106,Directed,1
36435082,16432083,Directed,1
36435082,20301193,Directed,1
37665779,1039464996575608833,Directed,1
37665779,819168234,Directed,1
37665779,19157451,Directed,1
37665779,18387289,Directed,1
37665779,2924816561,Directed,1
37665779,317034318,Directed,1
37665779,419788091,Directed,1
37665779,2645220702,Directed,1
37665779,369395471,Directed,1
37665779,1382743280,Directed,1
37665779,217217458,Directed,1
37665779,42042554,Directed,1
37665779,333903537,Directed,1
37665779,951333086,Directed,1
37665779,21423985,Directed,1
37665779,29928571,Directed,1
37665779,319228928,Directed,1
37665779,30941476,Directed,1
37665779,21746816,Directed,1
37665779,279131939,Directed,1
37665779,473914976,Directed,1
37665779,221822662,Directed,1
37665779,195848365,Directed,1
37665779,20679622,Directed,1
37665779,63129578,Directed,1
37665779,38260259,Directed,1
37665779,38769939,Directed,1
37665779,20611702,Directed,1
37665779,112871323,Directed,1
37665779,204525639,Directed,1
37665779,18293645,Directed,1
37665779,26708613,Directed,1
37665779,41090452,Directed,1
37665779,26214264,Directed,1
37665779,45565446,Directed,1
37665779,27317182,Directed,1
37665779,34941106,Directed,1
37665779,22415635,Directed,1
37665779,16432083,Directed,1
37665779,20868447,Directed,1
37665779,30759351,Directed,1
37665779,20301193,Directed,1
37665779,101727020,Directed,1
37665779,32535843,Directed,1
37665779,34656014,Directed,1
37665779,19764533,Directed,1
37665779,14687587,Directed,1
37677256,838111239750447104,Directed,1
37677256,101727020,Directed,1
37677256,1382743280,Directed,1
37677256,21423985,Directed,1
37677256,28361716,Directed,1
37677256,218910852,Directed,1
37677256,951333086,Directed,1
37677256,58733138,Directed,1
37677256,2228363243,Directed,1
37677256,369395471,Directed,1
37677256,34703909,Directed,1
37677256,38769939,Directed,1
37677256,34656014,Directed,1
37677256,600758713,Directed,1
37677256,221822662,Directed,1
37677256,26719515,Directed,1
37677256,26588415,Directed,1
37677256,19764533,Directed,1
37677256,473914976,Directed,1
37677256,26708613,Directed,1
37677256,217217458,Directed,1
37677256,18387289,Directed,1
37677256,317034318,Directed,1
37677256,14687587,Directed,1
37677256,30941476,Directed,1
37677256,279131939,Directed,1
37677256,37665779,Directed,1
37677256,38260259,Directed,1
37677256,86154361,Directed,1
37677256,39974570,Directed,1
37677256,195848365,Directed,1
37677256,273638217,Directed,1
37677256,30759351,Directed,1
37677256,32535843,Directed,1
37677256,24531620,Directed,1
37677256,18293645,Directed,1
37677256,29928571,Directed,1
37677256,27317182,Directed,1
37677256,45565446,Directed,1
37677256,63129578,Directed,1
37677256,23320712,Directed,1
37677256,34941106,Directed,1
37677256,32397331,Directed,1
37677256,20301193,Directed,1
37677256,19119226,Directed,1
37677256,20868447,Directed,1
37677256,20611702,Directed,1
37677256,24143353,Directed,1
37677256,16432083,Directed,1
37677256,22415635,Directed,1
37677256,21746816,Directed,1
38260259,1483466822947069954,Directed,1
38260259,1410173753590534144,Directed,1
38260259,1033374143461425152,Directed,1
38260259,2605255273,Directed,1
38260259,1551459979,Directed,1
38260259,338369157,Directed,1
38260259,32535843,Directed,1
38260259,838111239750447104,Directed,1
38260259,31343887,Directed,1
38260259,262164620,Directed,1
38260259,42845459,Directed,1
38260259,369395471,Directed,1
38260259,19157451,Directed,1
38260259,26837025,Directed,1
38260259,39974570,Directed,1
38260259,1382743280,Directed,1
38260259,101727020,Directed,1
38260259,244983461,Directed,1
38260259,471837649,Directed,1
38260259,1103749050,Directed,1
38260259,30941476,Directed,1
38260259,112871323,Directed,1
38260259,38769939,Directed,1
38260259,58733138,Directed,1
38260259,234132789,Directed,1
38260259,317034318,Directed,1
38260259,319228928,Directed,1
38260259,23320712,Directed,1
38260259,26719515,Directed,1
38260259,2228363243,Directed,1
38260259,26214264,Directed,1
38260259,30759351,Directed,1
38260259,1728936764,Directed,1
38260259,20679622,Directed,1
38260259,27317182,Directed,1
38260259,899800400,Directed,1
38260259,20868447,Directed,1
38260259,22415635,Directed,1
38260259,18293645,Directed,1
38260259,32397331,Directed,1
38260259,951333086,Directed,1
38260259,473914976,Directed,1
38260259,524326247,Directed,1
38260259,21746816,Directed,1
38260259,221822662,Directed,1
38260259,20611702,Directed,1
38260259,21423985,Directed,1
38260259,34703909,Directed,1
38260259,18387289,Directed,1
38260259,28361716,Directed,1
38260259,20301193,Directed,1
38260259,29928571,Directed,1
38260259,204525639,Directed,1
38260259,34656014,Directed,1
38260259,14687587,Directed,1
38260259,37665779,Directed,1
38260259,217217458,Directed,1
38260259,279131939,Directed,1
38260259,195848365,Directed,1
38260259,19764533,Directed,1
38260259,45565446,Directed,1
38260259,26470805,Directed,1
38260259,63425851,Directed,1
38260259,86154361,Directed,1
38260259,34941106,Directed,1
38260259,63129578,Directed,1
38260259,39091525,Directed,1
38260259,16432083,Directed,1
38769939,319228928,Directed,1
38769939,19119226,Directed,1
38769939,26719515,Directed,1
38769939,101727020,Directed,1
38769939,20868447,Directed,1
38769939,30941476,Directed,1
38769939,18293645,Directed,1
38769939,27317182,Directed,1
38769939,473914976,Directed,1
38769939,20301193,Directed,1
38769939,221822662,Directed,1
38769939,279131939,Directed,1
38769939,112871323,Directed,1
38769939,34703909,Directed,1
38769939,218910852,Directed,1
38769939,195848365,Directed,1
38769939,19764533,Directed,1
38769939,42042554,Directed,1
38769939,45565446,Directed,1
38769939,28952277,Directed,1
38769939,14687587,Directed,1
38769939,16432083,Directed,1
38769939,22415635,Directed,1
38769939,37665779,Directed,1
38769939,34941106,Directed,1
38769939,63129578,Directed,1
38769939,30759351,Directed,1
39091525,26719515,Directed,1
39091525,899800400,Directed,1
39091525,20868447,Directed,1
39091525,63425851,Directed,1
39091525,524326247,Directed,1
39091525,951333086,Directed,1
39091525,1103749050,Directed,1
39091525,18293645,Directed,1
39091525,18387289,Directed,1
39091525,19764533,Directed,1
39091525,45565446,Directed,1
39091525,34703909,Directed,1
39091525,20301193,Directed,1
39091525,16432083,Directed,1
39091525,38260259,Directed,1
39091525,39974570,Directed,1
39091525,29928571,Directed,1
39091525,34941106,Directed,1
39091525,22415635,Directed,1
39974570,26214264,Directed,1
39974570,37665779,Directed,1
39974570,2924816561,Directed,1
39974570,217217458,Directed,1
39974570,20611702,Directed,1
39974570,58733138,Directed,1
39974570,2537682190,Directed,1
39974570,369395471,Directed,1
39974570,19157451,Directed,1
39974570,31343887,Directed,1
39974570,319228928,Directed,1
39974570,86154361,Directed,1
39974570,19764533,Directed,1
39974570,16432083,Directed,1
39974570,45565446,Directed,1
39974570,26588415,Directed,1
39974570,819168234,Directed,1
39974570,1382743280,Directed,1
39974570,221822662,Directed,1
39974570,42042554,Directed,1
39974570,524326247,Directed,1
39974570,234132789,Directed,1
39974570,1551459979,Directed,1
39974570,361852315,Directed,1
39974570,333903537,Directed,1
39974570,1103749050,Directed,1
39974570,899800400,Directed,1
39974570,26470805,Directed,1
39974570,32397331,Directed,1
39974570,473914976,Directed,1
39974570,18387289,Directed,1
39974570,279131939,Directed,1
39974570,26708613,Directed,1
39974570,22415635,Directed,1
39974570,20868447,Directed,1
39974570,24143353,Directed,1
39974570,20301193,Directed,1
39974570,26719515,Directed,1
39974570,37677256,Directed,1
39974570,225341716,Directed,1
39974570,34703909,Directed,1
39974570,27317182,Directed,1
39974570,18293645,Directed,1
39974570,63129578,Directed,1
39974570,34941106,Directed,1
39974570,29928571,Directed,1
39974570,39091525,Directed,1
40516095,,Directed,1
41090452,234132789,Directed,1
41090452,419788091,Directed,1
41090452,279131939,Directed,1
41090452,86154361,Directed,1
41090452,29928571,Directed,1
41090452,22415635,Directed,1
41090452,26837025,Directed,1
41090452,338369157,Directed,1
41090452,221822662,Directed,1
41090452,319228928,Directed,1
41090452,27317182,Directed,1
41090452,63129578,Directed,1
41090452,101727020,Directed,1
41090452,32535843,Directed,1
41090452,30941476,Directed,1
41090452,20611702,Directed,1
41090452,204525639,Directed,1
41090452,34941106,Directed,1
41090452,19764533,Directed,1
41090452,34656014,Directed,1
41090452,45565446,Directed,1
41090452,14687587,Directed,1
41090452,37665779,Directed,1
41090452,18293645,Directed,1
41090452,20301193,Directed,1
41090452,16432083,Directed,1
41352926,,Directed,1
42042554,20611702,Directed,1
42042554,37665779,Directed,1
42042554,86154361,Directed,1
42042554,30941476,Directed,1
42042554,18387289,Directed,1
42042554,45565446,Directed,1
42042554,217217458,Directed,1
42042554,34656014,Directed,1
42042554,27317182,Directed,1
42042554,23320712,Directed,1
42042554,1269692077,Directed,1
42042554,19157451,Directed,1
42042554,101727020,Directed,1
42042554,951333086,Directed,1
42042554,21423985,Directed,1
42042554,39974570,Directed,1
42042554,279131939,Directed,1
42042554,63129578,Directed,1
42042554,18293645,Directed,1
42042554,32397331,Directed,1
42042554,29928571,Directed,1
42042554,262164620,Directed,1
42042554,20868447,Directed,1
42042554,28952277,Directed,1
42042554,319228928,Directed,1
42042554,112871323,Directed,1
42042554,34941106,Directed,1
42042554,19764533,Directed,1
42042554,221822662,Directed,1
42042554,14687587,Directed,1
42042554,333903537,Directed,1
42042554,22415635,Directed,1
42042554,16432083,Directed,1
42042554,473914976,Directed,1
42042554,30759351,Directed,1
42042554,38769939,Directed,1
42042554,195848365,Directed,1
42042554,218910852,Directed,1
42042554,225341716,Directed,1
42845459,1551459979,Directed,1
42845459,37665779,Directed,1
42845459,333903537,Directed,1
42845459,338369157,Directed,1
42845459,20301193,Directed,1
42845459,14687587,Directed,1
42845459,27317182,Directed,1
42845459,419788091,Directed,1
42845459,20868447,Directed,1
42845459,18387289,Directed,1
42845459,30941476,Directed,1
42845459,20679622,Directed,1
42845459,22415635,Directed,1
42845459,34703909,Directed,1
42845459,16432083,Directed,1
42845459,21423985,Directed,1
42845459,32535843,Directed,1
42845459,473914976,Directed,1
42845459,63129578,Directed,1
42845459,19764533,Directed,1
45565446,907517876973834241,Directed,1
45565446,234132789,Directed,1
45565446,24531620,Directed,1
45565446,419788091,Directed,1
45565446,204525639,Directed,1
45565446,3154670134,Directed,1
45565446,1551459979,Directed,1
45565446,310626575,Directed,1
45565446,26470805,Directed,1
45565446,28361716,Directed,1
45565446,2537682190,Directed,1
45565446,218910852,Directed,1
45565446,42042554,Directed,1
45565446,514596967,Directed,1
45565446,1640414335,Directed,1
45565446,1269692077,Directed,1
45565446,333903537,Directed,1
45565446,369395471,Directed,1
45565446,58733138,Directed,1
45565446,2924816561,Directed,1
45565446,317034318,Directed,1
45565446,112871323,Directed,1
45565446,26837025,Directed,1
45565446,23320712,Directed,1
45565446,217217458,Directed,1
45565446,225341716,Directed,1
45565446,819168234,Directed,1
45565446,1382743280,Directed,1
45565446,21746816,Directed,1
45565446,2645220702,Directed,1
45565446,39974570,Directed,1
45565446,32397331,Directed,1
45565446,2228363243,Directed,1
45565446,21423985,Directed,1
45565446,28952277,Directed,1
45565446,30759351,Directed,1
45565446,26719515,Directed,1
45565446,951333086,Directed,1
45565446,899800400,Directed,1
45565446,319228928,Directed,1
45565446,38769939,Directed,1
45565446,24143353,Directed,1
45565446,37677256,Directed,1
45565446,34703909,Directed,1
45565446,473914976,Directed,1
45565446,86154361,Directed,1
45565446,20679622,Directed,1
45565446,195848365,Directed,1
45565446,279131939,Directed,1
45565446,39091525,Directed,1
45565446,19764533,Directed,1
45565446,30941476,Directed,1
45565446,19157451,Directed,1
45565446,221822662,Directed,1
45565446,29928571,Directed,1
45565446,20611702,Directed,1
45565446,20301193,Directed,1
45565446,38260259,Directed,1
45565446,63425851,Directed,1
45565446,18387289,Directed,1
45565446,101727020,Directed,1
45565446,18293645,Directed,1
45565446,26588415,Directed,1
45565446,26214264,Directed,1
45565446,63129578,Directed,1
45565446,32535843,Directed,1
45565446,27317182,Directed,1
45565446,34941106,Directed,1
45565446,20868447,Directed,1
45565446,22415635,Directed,1
45565446,34656014,Directed,1
45565446,14687587,Directed,1
45565446,37665779,Directed,1
45565446,16432083,Directed,1
58733138,2228363243,Directed,1
58733138,28361716,Directed,1
58733138,1382743280,Directed,1
58733138,333903537,Directed,1
58733138,18387289,Directed,1
58733138,21423985,Directed,1
58733138,471837649,Directed,1
58733138,951333086,Directed,1
58733138,39974570,Directed,1
58733138,29928571,Directed,1
58733138,27317182,Directed,1
58733138,101727020,Directed,1
58733138,24531620,Directed,1
58733138,32535843,Directed,1
58733138,37665779,Directed,1
58733138,30759351,Directed,1
58733138,112871323,Directed,1
58733138,819168234,Directed,1
58733138,319228928,Directed,1
58733138,221822662,Directed,1
58733138,45565446,Directed,1
58733138,20868447,Directed,1
58733138,19764533,Directed,1
58733138,86154361,Directed,1
58733138,16432083,Directed,1
58733138,149410514,Directed,1
58733138,38260259,Directed,1
58733138,26588415,Directed,1
58733138,473914976,Directed,1
58733138,63129578,Directed,1
58733138,217217458,Directed,1
58733138,37677256,Directed,1
58733138,21746816,Directed,1
58733138,20301193,Directed,1
58733138,279131939,Directed,1
58733138,26837025,Directed,1
58733138,34941106,Directed,1
58733138,26719515,Directed,1
58733138,22415635,Directed,1
58733138,23320712,Directed,1
58733138,369395471,Directed,1
58733138,24143353,Directed,1
63129578,1382743280,Directed,1
63129578,838111239750447104,Directed,1
63129578,19764533,Directed,1
63129578,26719515,Directed,1
63129578,26837025,Directed,1
63129578,273638217,Directed,1
63129578,217217458,Directed,1
63129578,279131939,Directed,1
63129578,317034318,Directed,1
63129578,369395471,Directed,1
63129578,473914976,Directed,1
63129578,2228363243,Directed,1
63129578,34656014,Directed,1
63129578,23320712,Directed,1
63129578,1103749050,Directed,1
63129578,24143353,Directed,1
63129578,26708613,Directed,1
63129578,26470805,Directed,1
63129578,19157451,Directed,1
63129578,195848365,Directed,1
63129578,26214264,Directed,1
63129578,149410514,Directed,1
63129578,30941476,Directed,1
63129578,18293645,Directed,1
63129578,63425851,Directed,1
63129578,101727020,Directed,1
63129578,31343887,Directed,1
63129578,34703909,Directed,1
63129578,19119226,Directed,1
63129578,21423985,Directed,1
63129578,29928571,Directed,1
63129578,28361716,Directed,1
63129578,20301193,Directed,1
63129578,24531620,Directed,1
63129578,27317182,Directed,1
63129578,30759351,Directed,1
63129578,20868447,Directed,1
63129578,16432083,Directed,1
63129578,38769939,Directed,1
63129578,32397331,Directed,1
63129578,37677256,Directed,1
63129578,39974570,Directed,1
63129578,32535843,Directed,1
63129578,38260259,Directed,1
63129578,26588415,Directed,1
63129578,21746816,Directed,1
63129578,22415635,Directed,1
63129578,34941106,Directed,1
63129578,14687587,Directed,1
63129578,45565446,Directed,1
63425851,26470805,Directed,1
63425851,333903537,Directed,1
63425851,907517876973834241,Directed,1
63425851,30941476,Directed,1
63425851,34656014,Directed,1
63425851,101727020,Directed,1
63425851,319228928,Directed,1
63425851,42845459,Directed,1
63425851,28952277,Directed,1
63425851,14687587,Directed,1
63425851,20679622,Directed,1
63425851,899800400,Directed,1
63425851,34941106,Directed,1
63425851,18387289,Directed,1
63425851,22415635,Directed,1
63425851,600758713,Directed,1
63425851,86154361,Directed,1
63425851,20611702,Directed,1
63425851,16432083,Directed,1
63425851,221822662,Directed,1
63425851,63129578,Directed,1
63425851,38260259,Directed,1
63425851,45565446,Directed,1
63425851,20868447,Directed,1
63425851,21423985,Directed,1
63425851,39091525,Directed,1
63425851,19764533,Directed,1
63425851,29928571,Directed,1
81154009,552236475,Directed,1
81154009,333903537,Directed,1
81154009,20868447,Directed,1
81154009,2228363243,Directed,1
81154009,838111239750447104,Directed,1
81154009,951333086,Directed,1
81154009,20301193,Directed,1
81154009,19764533,Directed,1
81154009,45565446,Directed,1
81154009,63129578,Directed,1
81154009,22415635,Directed,1
81154009,473914976,Directed,1
81154009,279131939,Directed,1
81154009,16432083,Directed,1
86154361,2605255273,Directed,1
86154361,20868447,Directed,1
86154361,45565446,Directed,1
86154361,30941476,Directed,1
86154361,21035347,Directed,1
86154361,279131939,Directed,1
86154361,16432083,Directed,1
86154361,234132789,Directed,1
86154361,28361716,Directed,1
86154361,18387289,Directed,1
86154361,20301193,Directed,1
86154361,317034318,Directed,1
86154361,63129578,Directed,1
86154361,951333086,Directed,1
86154361,244983461,Directed,1
86154361,1728936764,Directed,1
86154361,21423985,Directed,1
86154361,19764533,Directed,1
86154361,369395471,Directed,1
86154361,19119226,Directed,1
86154361,14687587,Directed,1
86154361,22415635,Directed,1
86154361,38260259,Directed,1
86154361,34941106,Directed,1
86154361,20611702,Directed,1
86154361,26470805,Directed,1
101727020,18387289,Directed,1
101727020,279131939,Directed,1
101727020,29928571,Directed,1
101727020,20679622,Directed,1
101727020,18293645,Directed,1
101727020,333903537,Directed,1
101727020,225341716,Directed,1
101727020,19764533,Directed,1
101727020,21746816,Directed,1
101727020,38769939,Directed,1
101727020,26214264,Directed,1
101727020,2645220702,Directed,1
101727020,19119226,Directed,1
101727020,217217458,Directed,1
101727020,2228363243,Directed,1
101727020,369395471,Directed,1
101727020,1382743280,Directed,1
101727020,951333086,Directed,1
101727020,42042554,Directed,1
101727020,112871323,Directed,1
101727020,21423985,Directed,1
101727020,473914976,Directed,1
101727020,419788091,Directed,1
101727020,319228928,Directed,1
101727020,887106534,Directed,1
101727020,204525639,Directed,1
101727020,19157451,Directed,1
101727020,819168234,Directed,1
101727020,86154361,Directed,1
101727020,41090452,Directed,1
101727020,195848365,Directed,1
101727020,26588415,Directed,1
101727020,20611702,Directed,1
101727020,20868447,Directed,1
101727020,30941476,Directed,1
101727020,221822662,Directed,1
101727020,38260259,Directed,1
101727020,30759351,Directed,1
101727020,34941106,Directed,1
101727020,37665779,Directed,1
101727020,22415635,Directed,1
101727020,32535843,Directed,1
101727020,63129578,Directed,1
101727020,27317182,Directed,1
101727020,45565446,Directed,1
101727020,14687587,Directed,1
101727020,16432083,Directed,1
107140486,20868447,Directed,1
107140486,273638217,Directed,1
107140486,20301193,Directed,1
107140486,221822662,Directed,1
107140486,279131939,Directed,1
107140486,26719515,Directed,1
107140486,26588415,Directed,1
107140486,16432083,Directed,1
107140486,34941106,Directed,1
107140486,473914976,Directed,1
107140486,22415635,Directed,1
107140486,63129578,Directed,1
112871323,279131939,Directed,1
112871323,24531620,Directed,1
112871323,26470805,Directed,1
112871323,28361716,Directed,1
112871323,234132789,Directed,1
112871323,1551459979,Directed,1
112871323,2924816561,Directed,1
112871323,524326247,Directed,1
112871323,86154361,Directed,1
112871323,317034318,Directed,1
112871323,20868447,Directed,1
112871323,18293645,Directed,1
112871323,29928571,Directed,1
112871323,1382743280,Directed,1
112871323,32397331,Directed,1
112871323,45565446,Directed,1
112871323,23320712,Directed,1
112871323,333903537,Directed,1
112871323,225341716,Directed,1
112871323,26214264,Directed,1
112871323,101727020,Directed,1
112871323,22415635,Directed,1
112871323,1269692077,Directed,1
112871323,319228928,Directed,1
112871323,42042554,Directed,1
112871323,18387289,Directed,1
112871323,30941476,Directed,1
112871323,34656014,Directed,1
112871323,819168234,Directed,1
112871323,34941106,Directed,1
112871323,21423985,Directed,1
112871323,473914976,Directed,1
112871323,221822662,Directed,1
